# age_gyr Z_sur Teff Log_g LogL_lsun Av feh initial_mass Label G G_BP G_RP RVS
0.01 0.02329198 3707.0128838863757 4.242643354721128 -0.8852118274010388 0.0 0.11 0.4892480761604957 0.00 7.68539 8.80055 6.64084 6.19335
0.01 0.023291979999999997 3713.9050003767006 4.244740205217743 -0.8783467238015804 0.0 0.11 0.49516611127653976 0.00 7.66174 8.77055 6.62006 6.17314
0.01 0.02329198 3722.9732503206014 4.2471997127756795 -0.8695282496805368 0.0 0.11 0.5029766560527026 0.00 7.63158 8.73261 6.59360 6.14787
0.01 0.02329198 3746.920108791179 4.25060316340019 -0.8456716503604919 0.0 0.11 0.5233375088087454 0.00 7.55143 8.63262 6.52296 6.08053
0.01 0.023291979999999997 3770.3640887281804 4.254100806680189 -0.8225197926148687 0.0 0.11 0.5433094959059218 0.00 7.47362 8.53557 6.45440 6.01520
0.01 0.02329198 3794.3502523400853 4.257558525539057 -0.7988081951425681 0.0 0.11 0.5637092822453281 0.00 7.39417 8.43663 6.38431 5.94841
0.01 0.023291980000000004 3818.0438840436304 4.261094273455054 -0.7755629141344376 0.0 0.11 0.5838744610462562 0.00 7.31662 8.34099 6.31595 5.88420
0.01 0.02329198 3870.8841676594725 4.26733923339991 -0.7257742549284762 0.0 0.11 0.628960582647572 0.00 7.14994 8.13560 6.16948 5.74783
0.01 0.02329198 3919.2238211287568 4.272726955801018 -0.6821072101276875 0.0 0.11 0.6700308305142565 0.00 7.00197 7.95294 6.04024 5.62920
0.01 0.023291979999999997 3962.9619740175303 4.276921919951189 -0.6432832571890457 0.0 0.11 0.7063391044493788 0.00 6.86999 7.79021 5.92523 5.52454
0.01 0.02329198 3989.5722009623355 4.2775833143816495 -0.6200639092381053 0.0 0.11 0.7274714282041158 0.00 6.79206 7.69460 5.85720 5.46280
0.01 0.023291980000000004 4019.2665746566263 4.278958843391192 -0.5945767850342041 0.0 0.11 0.75157945876995 0.00 6.70850 7.59328 5.78395 5.39668
0.01 0.023291980000000004 4053.211792367928 4.281344151968737 -0.5660559879679881 0.0 0.11 0.7796801801337931 0.00 6.61465 7.47931 5.70179 5.32261
0.01 0.023291980000000004 4091.1510347072685 4.283021487692226 -0.5346607958511694 0.0 0.11 0.8099776478037942 0.00 6.51019 7.35254 5.61059 5.24114
0.01 0.02329198 4137.118626500332 4.282957938528452 -0.49721857077931947 0.0 0.11 0.84510559808522 0.00 6.38404 7.19953 5.50081 5.14409
0.01 0.02329198 4194.878771502535 4.2843140921007095 -0.45090809536145526 0.0 0.11 0.8912047197224695 0.00 6.22947 7.01271 5.36621 5.02531
0.01 0.023291980000000004 4238.178238396249 4.28206822548245 -0.4176325057099094 0.0 0.11 0.9189947065710496 0.00 6.11909 6.87932 5.27037 4.94120
0.01 0.023291979999999997 4275.734091815197 4.280070138135721 -0.3891622481273441 0.0 0.11 0.9433542027460023 0.00 6.02476 6.76553 5.18842 4.86922
0.01 0.02329198 4316.7927543524665 4.279449129819384 -0.3583658008211774 0.0 0.11 0.9730179620820854 0.00 5.92340 6.64418 5.10011 4.79132
0.01 0.02329198 4379.803019948398 4.2782719579658135 -0.3138541634437179 0.0 0.11 1.0140474865425122 0.00 5.77567 6.46667 4.97195 4.67849
0.01 0.02329198 4457.443652351112 4.273964538586928 -0.2623823004374603 0.0 0.11 1.0542461736604563 0.00 5.60479 6.26180 4.82410 4.54727
0.01 0.023291979999999997 4510.538257434837 4.271720380839483 -0.22703954475751853 0.0 0.11 1.08451375730437 0.00 5.49086 6.12689 4.72497 4.45727
0.01 0.023291979999999997 4596.123407488072 4.267442471717052 -0.17297815637614236 0.0 0.11 1.12836854359695 0.00 5.31764 5.92190 4.57474 4.31993
0.01 0.023291979999999997 4711.2585721005435 4.2610653677044725 -0.10310752840090837 0.0 0.11 1.1826507972075107 0.00 5.09926 5.66548 4.38540 4.14419
0.01 0.023291979999999997 4887.403697200942 4.2449380561574275 0.0047215603609429835 0.0 0.11 1.2615057285636637 0.00 4.77454 5.29031 4.10154 3.87723
0.01 0.02329198 5071.677003059932 4.220906632751538 0.11856058588907388 0.0 0.11 1.3376970772803154 0.00 4.44520 4.91594 3.81124 3.60222
0.01 0.02329198 5209.312573694679 4.197956503899574 0.20417224727725078 0.0 0.11 1.387864420263154 0.00 4.20398 4.64571 3.59632 3.39787
0.01 0.02329198 5281.856448070648 4.182849646466756 0.25104910507846784 0.0 0.11 1.4128140638597926 0.00 4.07431 4.50170 3.48000 3.28701
0.01 0.02329198 5333.851890770938 4.169961444626896 0.2861218589534887 0.0 0.11 1.4300589561369021 0.00 3.97838 4.39569 3.39361 3.20455
0.01 0.023291980000000004 5381.493310187387 4.157722736861299 0.31835924834011925 0.0 0.11 1.4452484512103092 0.00 3.89056 4.29878 3.31445 3.12898
0.01 0.02329198 5425.913337091523 4.1460275844055445 0.34841803965670537 0.0 0.11 1.4588766210867616 0.00 3.80951 4.20951 3.24140 3.05924
0.01 0.02329198 5467.269575276512 4.134778911669192 0.37651610862422485 0.0 0.11 1.4710877789723247 0.00 3.73381 4.12624 3.17308 2.99399
0.01 0.023291979999999997 5506.2094377099875 4.123926424228814 0.40301301317965876 0.0 0.11 1.4821529128811612 0.50 3.66278 4.04821 3.10892 2.93271
0.01 0.023291979999999997 5542.789782426183 4.113424715855857 0.4280113377722117 0.0 0.11 1.4921448171704284 0.50 3.59668 3.97555 3.04935 2.87608
0.01 0.02329198 5578.345652677518 4.102706145179802 0.4526325452086919 0.0 0.11 1.5015731070566745 0.50 3.53168 3.90424 2.99067 2.82024
0.01 0.02329198 5616.220489713298 4.08959108518621 0.4803147794786377 0.0 0.11 1.511606589789182 0.50 3.45888 3.82475 2.92458 2.75715
0.01 0.023291980000000004 5653.256234678193 4.076875759364362 0.5071081851716501 0.0 0.11 1.521096825188649 0.50 3.38882 3.74802 2.86137 2.69697
0.01 0.023291979999999997 5689.434457869993 4.0645657838460885 0.533008579368372 0.0 0.11 1.5300473017842828 0.50 3.32118 3.67385 2.80045 2.63903
0.01 0.023291979999999997 5725.053480481282 4.052567516841795 0.558242839752303 0.0 0.11 1.5385892574350095 0.50 3.25525 3.60154 2.74111 2.58260
0.01 0.023291980000000004 5760.312034978989 4.040978848461899 0.5827814447889907 0.0 0.11 1.5467383500846965 0.50 3.19121 3.53128 2.68354 2.52789
0.01 0.023291979999999997 5795.259291125791 4.0296965078704625 0.6067635217299321 0.0 0.11 1.554559910826086 0.50 3.12915 3.46332 2.62781 2.47492
0.01 0.02329198 5830.13217921135 4.018699075033792 0.630304669473326 0.0 0.11 1.562129282896909 0.50 3.06823 3.39656 2.57319 2.42302
0.01 0.023291979999999997 5864.9990335412695 4.008133484952854 0.6532674134072829 0.0 0.11 1.569403904414751 0.50 3.00881 3.33134 2.52001 2.37254
0.01 0.023291979999999997 5900.059028933559 3.9978024194910047 0.6759475694905609 0.0 0.11 1.5765231778287943 0.50 2.95023 3.26696 2.46775 2.32299
0.01 0.023291979999999997 5935.324581515605 3.987964125048663 0.6980607292650874 0.0 0.11 1.5833818315840387 0.50 2.89329 3.20422 2.41726 2.27525
0.01 0.023291979999999997 5970.933585726592 3.9783966839442044 0.7199054044273621 0.0 0.11 1.5901112368689463 0.50 2.83701 3.14212 2.36746 2.22820
0.01 0.023291980000000004 6006.983257068539 3.969268041224587 0.7413280709380665 0.0 0.11 1.5966663187304024 0.50 2.78179 3.08104 2.31873 2.18222
0.01 0.023291980000000004 6043.216586847908 3.961248252948673 0.7615564868340299 0.0 0.11 1.6031421145829763 0.50 2.72985 3.02335 2.27332 2.13948
0.01 0.02329198 6079.754646531428 3.9544751890600263 0.7804873886918141 0.0 0.11 1.6095466657932656 0.50 2.68149 2.96932 2.23152 2.10029
0.01 0.02329198 6117.027954375379 3.9483165815103014 0.7989057258645705 0.0 0.11 1.6157834625216128 0.50 2.63442 2.91652 2.19112 2.06250
0.01 0.023291979999999997 6155.005677769616 3.9427415833833046 0.8168341547109454 0.0 0.11 1.6218659619992446 0.50 2.58860 2.86488 2.15205 2.02605
0.01 0.023291979999999997 6193.750813409498 3.937870453968536 0.834157894461605 0.0 0.11 1.6277588389734774 0.50 2.54452 2.81500 2.11487 1.99150
0.01 0.02329198 6233.194807149361 3.933511052764873 0.8510658267805947 0.0 0.11 1.633534398831734 0.50 2.50159 2.76623 2.07893 1.95820
0.01 0.02329198 6273.407473819306 3.929935969459587 0.8672778259726066 0.0 0.11 1.6391013614297691 0.50 2.46042 2.71916 2.04485 1.92675
0.01 0.023291979999999997 6314.389457289251 3.9270727580386255 0.8828727355515416 0.0 0.11 1.6444955555569343 0.50 2.42087 2.67366 2.01249 1.89700
0.01 0.02329198 6356.053960876245 3.9248911686992107 0.8978544288111203 0.0 0.11 1.6497189507088201 0.50 2.38330 2.63024 1.98219 1.86927
0.01 0.02329198 6398.432307257816 3.92362210801925 0.9119769276073071 0.0 0.11 1.6546922713834824 0.50 2.34790 2.58895 1.95415 1.84378
0.01 0.02329198 6441.492458273449 3.923047348232119 0.9254702840806054 0.0 0.11 1.659504121225086 0.50 2.31411 2.54921 1.92780 1.81995
0.01 0.02329198 6485.188425473378 3.9232984683335275 0.9381736175250033 0.0 0.11 1.6641000654635796 0.50 2.28261 2.51182 1.90386 1.79855
0.01 0.02329198 6529.4575263444185 3.924222928769158 0.9502335689695305 0.0 0.11 1.668530187406286 1.00 2.25252 2.47622 1.88103 1.77811
0.01 0.023291979999999997 6574.376018004862 3.9257660193975994 0.9617324036707765 0.0 0.11 1.6728303292336393 1.00 2.22366 2.44198 1.85928 1.75869
0.01 0.02329198 6619.781958882541 3.92815342721909 0.9723702491405234 0.0 0.11 1.6768892662605888 1.00 2.19703 2.40998 1.83980 1.74155
0.01 0.023291979999999997 6665.910329098885 3.9310114444424835 0.98263100935267 0.0 0.11 1.680898703290244 1.00 2.17151 2.37912 1.82151 1.72564
0.01 0.023291979999999997 6712.571579628911 3.9345548298640765 0.9922174669371472 0.0 0.11 1.684742318747587 1.00 2.14770 2.34995 1.80495 1.71146
0.01 0.023291979999999997 6759.884040267212 3.9386260539846942 1.001338968365213 0.0 0.11 1.6885080313110739 1.00 2.12506 2.32193 1.78961 1.69850
0.01 0.023291979999999997 6807.761103067227 3.943302294636969 1.009881615973986 0.0 0.11 1.6921490799920202 1.00 2.10439 2.29607 1.77637 1.68780
0.01 0.02329198 6856.28576550462 3.9485005322472 1.0179630193564995 0.0 0.11 1.6957238923430815 1.00 2.08490 2.27138 1.76436 1.67832
0.01 0.02329198 6905.552976105581 3.9542151012783004 1.025618088677243 0.0 0.11 1.6992615409298908 1.00 2.06650 2.24775 1.75348 1.66998
0.01 0.02329198 6955.539215943456 3.9605518314759802 1.0327741516379274 0.0 0.11 1.703097909793624 1.00 2.04958 2.22564 1.74418 1.66331
0.01 0.023291980000000004 7006.722032330864 3.9674949017610524 1.0395693167548892 0.0 0.11 1.7071340097794079 1.00 2.03366 2.20448 1.73601 1.65784
0.01 0.02329198 7059.1104175063765 3.975160688732435 1.0458837859076455 0.0 0.11 1.7113231684355348 1.00 2.01899 2.18451 1.72919 1.65374
0.01 0.023291979999999997 7112.559931943436 3.9836680965235787 1.0515726240380388 0.0 0.11 1.7157237365083828 1.00 2.00611 2.16633 1.72428 1.65166
0.01 0.02329198 7166.652997445816 3.993133620130949 1.0564151867785097 0.0 0.11 1.7203417094816829 1.00 1.99550 2.15047 1.72167 1.65192
